"fecha","año","mes","est","parámetro","valor"
2015-02-09,"2015","2","RV-02","Cromo",0.05
2015-02-09,"2015","2","RV-02","Fierro",1.534
2015-02-09,"2015","2","RV-02","Manganeso",0.205
2015-02-09,"2015","2","RV-02","Mercurio",5e-04
2015-02-09,"2015","2","RV-02","Níquel",0.1
2015-02-09,"2015","2","RV-02","Plomo",0.0025
2015-02-09,"2015","2","RV-02","Zinc",0.02
2015-02-09,"2015","2","RV-02","Coliformes fecales",230
2015-02-09,"2015","2","RV-02","Materia flotante",1
2015-02-09,"2015","2","RV-02","Color verdadero",5
2015-02-09,"2015","2","RV-02","Fenoles",0.01
2015-02-09,"2015","2","RV-02","Plata",0
2015-02-09,"2015","2","RV-02","Color",
2015-02-09,"2015","2","RV-02","Turbiedad",
2015-02-09,"2015","2","RV-02","Dureza total",
2015-02-09,"2015","2","RV-02","Nitrógeno de nitratos",
2015-02-09,"2015","2","RV-02","Nitrógeno de nitritos",
2015-02-09,"2015","2","RV-02","Sulfatos",
2015-02-09,"2015","2","RV-02","SAAM",
2015-02-09,"2015","2","RV-02","Sólidos disueltos tot.",
2015-02-09,"2015","2","RV-02","Sólidos sedimentables",
2015-02-09,"2015","2","RV-02","Sodio",
2015-02-09,"2015","2","RV-02","Coliformes totales",
2015-02-09,"2015","2","RV-02","Temp. ambiente",
2015-02-09,"2015","2","RV-02","Dureza de calcio",
2015-02-09,"2015","2","RV-02","Clorofilas",
2015-02-09,"2015","2","RV-02","Dureza de manganeso",
2015-02-10,"2015","2","RV-03","Temperatura",15.8
2015-02-10,"2015","2","RV-03","pH",8.76
2015-02-10,"2015","2","RV-03","Oxígeno disuelto",8.53
2015-02-10,"2015","2","RV-03","Conductividad",930
2015-02-10,"2015","2","RV-03","Alcalinidad total",331.35
2015-02-10,"2015","2","RV-03","Cloruros totales",56.2
2015-02-10,"2015","2","RV-03","Fluoruros",4.33
2015-02-10,"2015","2","RV-03","Nitrógeno amoniacal",0.5
2015-02-10,"2015","2","RV-03","DBO Turbiedad",8.22
2015-02-10,"2015","2","RV-03","DQO",44.93
2015-02-10,"2015","2","RV-03","Grasas y aceites",8.37
2015-02-10,"2015","2","RV-03","Fósforo total",1.81
2015-02-10,"2015","2","RV-03","SST",9
2015-02-10,"2015","2","RV-03","Sulfuros",1.39
2015-02-10,"2015","2","RV-03","Aluminio",1.491
2015-02-10,"2015","2","RV-03","Arsénico",7300
2015-02-10,"2015","2","RV-03","Bario",104
2015-02-10,"2015","2","RV-03","Cadmio",5e-04
2015-02-10,"2015","2","RV-03","Cobre",0.05
2015-02-10,"2015","2","RV-03","Cromo",0.05
2015-02-10,"2015","2","RV-03","Fierro",0.705
2015-02-10,"2015","2","RV-03","Manganeso",0.203
2015-02-10,"2015","2","RV-03","Mercurio",77000
2015-02-10,"2015","2","RV-03","Níquel",0.1
2015-02-10,"2015","2","RV-03","Plomo",0.0025
2015-02-10,"2015","2","RV-03","Zinc",740
2015-02-10,"2015","2","RV-03","Coliformes fecales",40
2015-02-10,"2015","2","RV-03","Materia flotante",
2015-02-10,"2015","2","RV-03","Color verdadero",20
2015-02-10,"2015","2","RV-03","Fenoles",0.01
2015-02-10,"2015","2","RV-03","Plata",0
2015-02-10,"2015","2","RV-03","Color",
2015-02-10,"2015","2","RV-03","Turbiedad",
2015-02-10,"2015","2","RV-03","Dureza total",
2015-02-10,"2015","2","RV-03","Nitrógeno de nitratos",
2015-02-10,"2015","2","RV-03","Nitrógeno de nitritos",
2015-02-10,"2015","2","RV-03","Sulfatos",
2015-02-10,"2015","2","RV-03","SAAM",
2015-02-10,"2015","2","RV-03","Sólidos disueltos tot.",
2015-02-10,"2015","2","RV-03","Sólidos sedimentables",
2015-02-10,"2015","2","RV-03","Sodio",
2015-02-10,"2015","2","RV-03","Coliformes totales",
2015-02-10,"2015","2","RV-03","Temp. ambiente",
2015-02-10,"2015","2","RV-03","Dureza de calcio",
2015-02-10,"2015","2","RV-03","Clorofilas",
2015-02-10,"2015","2","RV-03","Dureza de manganeso",
2015-02-10,"2015","2","RV-04","Temperatura",20.3
2015-02-10,"2015","2","RV-04","pH",8.86
2015-02-10,"2015","2","RV-04","Oxígeno disuelto",7.69
2015-02-10,"2015","2","RV-04","Conductividad",842
