"fecha","año","mes","est","parámetro","valor"
2009-02-25,"2009","2","LZ-11","Cadmio",0.0005
2009-02-25,"2009","2","LZ-11","Cobre",0.05
2009-02-25,"2009","2","LZ-11","Cromo",0.05
2009-02-25,"2009","2","LZ-11","Fierro",1.499
2009-02-25,"2009","2","LZ-11","Manganeso",0.152
2009-02-25,"2009","2","LZ-11","Mercurio",0.0005
2009-02-25,"2009","2","LZ-11","Níquel",0.1
2009-02-25,"2009","2","LZ-11","Plomo",0.0025
2009-02-25,"2009","2","LZ-11","Sodio",90.6
2009-02-25,"2009","2","LZ-11","Zinc",0.02
2009-02-25,"2009","2","LZ-11","Coliformes totales",3
2009-02-25,"2009","2","LZ-11","Coliformes fecales",3
2009-02-25,"2009","2","LZ-11","Sólidos totales",776
2009-02-25,"2009","2","LZ-11","Nitrógeno total",0.69
2009-02-25,"2009","2","LZ-11","Profundidad",
2009-02-25,"2009","2","LZ-11","Temp. ambiente",
2009-02-25,"2009","2","LZ-11","Transparencia Secchi",
2009-02-25,"2009","2","LZ-11","Sulfuros",
2009-02-25,"2009","2","LZ-11","Clorofilas",
2009-02-25,"2009","2","LZ-03","Temperatura",20
2009-02-25,"2009","2","LZ-03","pH",8.93
2009-02-25,"2009","2","LZ-03","Oxígeno disuelto",8.88
2009-02-25,"2009","2","LZ-03","Conductividad",930
2009-02-25,"2009","2","LZ-03","Turbiedad",26.5
2009-02-25,"2009","2","LZ-03","Alcalinidad total",328.3
2009-02-25,"2009","2","LZ-03","Cloruros totales",69.2
2009-02-25,"2009","2","LZ-03","Dureza total",134.4
2009-02-25,"2009","2","LZ-03","Fluoruros",0.86
2009-02-25,"2009","2","LZ-03","Nitrógeno de nitratos",0.1
2009-02-25,"2009","2","LZ-03","Nitrógeno de nitritos",0.022
2009-02-25,"2009","2","LZ-03","Nitrógeno amoniacal",0.69
2009-02-25,"2009","2","LZ-03","Nitrógeno total Kjeldahl",0.69
2009-02-25,"2009","2","LZ-03","Sulfatos",12.5
2009-02-25,"2009","2","LZ-03","SAAM",0.11
2009-02-25,"2009","2","LZ-03","DBO",9.24
2009-02-25,"2009","2","LZ-03","DQO",119
2009-02-25,"2009","2","LZ-03","Grasas y aceites",1.92
2009-02-25,"2009","2","LZ-03","Fósforo total",0.26
2009-02-25,"2009","2","LZ-03","SST",116
2009-02-25,"2009","2","LZ-03","Sólidos disueltos tot.",550
2009-02-25,"2009","2","LZ-03","Sólidos sedimentables",0.1
2009-02-25,"2009","2","LZ-03","Aluminio",1.262
2009-02-25,"2009","2","LZ-03","Arsénico",0.0025
2009-02-25,"2009","2","LZ-03","Bario",0.005
2009-02-25,"2009","2","LZ-03","Cadmio",0.0005
2009-02-25,"2009","2","LZ-03","Cobre",0.05
2009-02-25,"2009","2","LZ-03","Cromo",0.05
