"Temperatura","pH","Oxígeno disuelto","Conductividad","Turbiedad","Alcalinidad total","Cloruros totales","Dureza total","Fluoruros","Nitrógeno de nitratos","Nitrógeno de nitritos","Nitrógeno amoniacal","Nitrógeno total Kjeldahl","Sulfatos","SAAM","DBO","DQO","Grasas y aceites","Fósforo total","SST","Sólidos disueltos tot.","Sólidos sedimentables","Aluminio","Arsénico","Bario","Cadmio","Cobre","Cromo","Fierro","Manganeso","Mercurio","Níquel","Plomo","Sodio","Zinc","Coliformes totales","Coliformes fecales","Sólidos totales","Nitrógeno total","Profundidad","Temp. ambiente","Transparencia Secchi","Sulfuros","Clorofilas","fecha","año","mes","est"
24.2,8.97,6.33,1689,35,463.66,108.29,220.91,0.91,0.13,0.022,0.79,0.92,32.45,0.019,6,113.67,8.37,0.93,38,800,0.1,0.8845,0.0025,0.011,0.0005,0.05,0.05,0.752,,0.0005,0.1,0.0025,,0.025,1500,1500,838,1.05,3,25,0.2,0.55,3.022,2013-07-31,"2013","7","LZ-05"
24.7,8.96,6.45,1164,90,455.41,105.13,217.59,1,0.23,0.022,0.5,0.99,32.2,0.019,8.76,114.99,8.37,1.14,77,781,0.1,1.6279,0.0025,0.0135,0.0005,0.05,0.05,2.4,,0.0005,0.1,0.0025,,0.026,110000,9300,858,1.22,3.52,25.3,0.12,0.55,3.292,2013-07-31,"2013","7","LZ-06"
24.7,9.02,8.62,1176,70,459.78,107.37,222.28,0.91,0.29,0.022,0.5,0.59,32.94,0.019,10.42,119.61,8.37,1.22,70,786,0.1,1.5844,0.0025,0.0136,0.0005,0.05,0.05,1.839,,0.0005,0.1,0.0025,,0.028,110000,2000,856,0.88,0.57,24.4,0.12,0.55,2.545,2013-07-31,"2013","7","LZ-07"
25.1,9.05,6.45,1173,80,453.47,106.51,220.52,0.94,0.24,0.022,0.5,1.45,32.58,0.019,10.46,130.15,8.37,1.1,87,785,0.1,2.0688,0.0025,0.0127,0.0005,0.05,0.05,2.251,,0.0005,0.1,0.0025,,0.028,24000,1500,872,1.69,0.95,25.7,0.12,1.54,2.913,2013-07-31,"2013","7","LZ-04"
25.6,9.08,8.74,1171,50,451.05,108.47,218.37,0.98,0.13,0.022,0.5,1.32,32.67,0.019,7.46,124.88,8.37,1.24,50,776,0.1,1.1841,0.0025,0.0108,0.0005,0.05,0.05,1.022,,0.0005,0.1,0.0025,,0.025,9300,1500,826,1.45,1.89,27.3,0.18,0.55,1.963,2013-07-31,"2013","7","LZ-09"
24.4,9.08,11.09,1143,40,441.35,102.71,224.24,0.88,0.14,0.022,0.5,4.1,38.06,0.019,8.66,108.4,8.37,1.18,62,762,0.1,0.9137,0.0025,0.01,0.0005,0.05,0.05,0.906,,0.0005,0.1,0.0025,,0.023,430,230,824,4.24,0.7,26.4,0.15,0.55,2.346,2013-07-31,"2013","7","LZ-01"
25.3,9.06,10.79,1171,40,442.8,106.92,217.4,0.88,0.14,0.022,0.5,0.92,32.12,0.019,10.8,114,8.37,1.18,64,763,0.1,1.9194,0.0025,0.0101,0.0005,0.05,0.05,1.007,,0.0005,0.1,0.0025,,0.028,930,210,827,1.06,0.72,25.9,0.16,0.55,2.268,2013-07-31,"2013","7","LZ-11"
26.4,9.05,9.34,1193,25,448.14,108.43,225.61,0.96,0.1,0.022,0.5,0.92,31.6,0.019,7.56,125.87,8.37,1.04,36,771,0.1,2.6369,0.0025,0.0107,0.0005,0.05,0.05,0.498,,0.0005,0.1,0.0025,,0.022,930,430,807,0.92,3.34,26.3,0.24,0.36,1.706,2013-07-31,"2013","7","LZ-03"
24,8.95,6.06,1186,33,453.96,108.84,222.87,0.87,0.12,0.022,0.5,0.66,31.01,0.019,7.52,116.31,8.79,1.14,50,770,0.1,0.5643,0.0025,0.0108,0.0005,0.05,0.05,0.386,,0.0005,0.1,0.0025,,0.023,1500,750,820,0.78,3.85,24.6,0.2,0.55,2.124,2013-07-31,"2013","7","LZ-02"
26.1,8.89,10.14,1326,15,523.31,118.8,226.97,0.86,0.1,0.022,0.5,0.59,12.64,0.019,4.76,90.28,8.37,0.37,22,833,0.1,0.56,0.0025,0.0111,0.0005,0.05,0.05,0.289,,0.0005,0.1,0.0025,,0.025,40,3,855,0.59,3.76,24.3,0.29,0.75,2.11,2013-07-31,"2013","7","LZ-14"
21.9,9.04,7.47,1165,28,441.83,102.74,215.05,0.96,0.1,0.022,0.5,4.43,32.8,0.019,5.13,108.73,8.37,1.22,28,741,0.1,0.3637,0.0026,0.0098,0.0005,0.05,0.05,0.545,0.075,0.0005,0.1,0.0124,128.9,0.03,46000,46000,769,4.43,3.8,22.2,0.2,32.8,0.385,2013-08-30,"2013","8","LZ-05"
22.3,9.05,6.64,1163,28,436.01,102.69,213.09,0.98,0.1,0.022,0.66,3.1,32.84,0.019,4.77,130.48,8.37,1.05,23,754,0.1,0.354,0.0025,0.009,0.0005,0.05,0.05,0.671,0.073,0.0005,0.1,0.0076,128.7,0.02,24000,9300,777,3.1,8.053,20.6,0.21,0.75,8.053,2013-08-30,"2013","8","LZ-06"
22.8,9.03,6.89,1158,31,438.44,105.03,222.28,0.97,0.19,0.022,0.5,3.5,33.08,0.019,5.12,117.3,8.37,1.05,33,747,0.1,0.354,0.0025,0.0093,0.0005,0.05,0.05,0.572,0.075,0.0005,0.1,0.0078,127.8,0.028,9300,9300,780,3.69,3,22,0.22,1.14,9.633,2013-08-30,"2013","8","LZ-07"
21.4,8.97,6.09,1116,100,427.77,99.54,212.31,0.92,0.1,0.022,1.12,3.44,32.94,0.019,6.78,151.9,8.37,1.24,54,763,0.1,0.4901,0.0025,0.0112,0.0005,0.05,0.05,3.102,0.128,0.0005,0.1,0.0086,122.8,0.02,110000,110000,817,3.44,1.7,23.4,0.09,1.54,1.244,2013-08-30,"2013","8","LZ-04"
22,9.08,7.86,1140,37,431.65,101.21,212.7,0.96,0.1,0.022,1.06,2.58,32.75,0.019,6.02,104.45,8.37,1.1,41,736,0.1,0.3503,0.0025,1.0093,0.0005,0.05,0.05,0.603,0.071,0.0005,0.1,0.0029,127.8,0.02,4300,4300,777,2.58,0.8,28.2,0.19,1.54,9.818,2013-08-30,"2013","8","LZ-09"
21.9,9.07,8.42,1095,55,428.74,98.42,214.84,0.93,0.1,0.022,1.06,3.57,31.91,0.019,6.63,140.37,8.37,1.36,38,744,0.1,0.3564,0.0025,0.0087,0.0005,0.05,0.05,0.759,0.102,0.0005,0.1,0.0029,119.8,0.02,110000,110000,782,3.57,0.9,26,0.16,3.5,7.561,2013-08-30,"2013","8","LZ-01"
22.5,9.07,8.41,1127,38,428.74,101.66,212.51,1.04,0.1,0.022,0.66,2.38,31.71,0.019,5.84,113.01,8.37,1.11,27,760,0.1,0.3835,0.0027,0.0092,0.0005,0.05,0.05,0.896,0.067,0.0005,0.1,0.0025,123.3,0.02,15000,15000,787,2.38,0.9,26.7,0.15,3.11,5.56,2013-08-30,"2013","8","LZ-11"
22.9,9.05,7.58,1156,30,433.59,102.02,213.29,0.92,0.1,0.022,0.5,2.18,31.91,0.019,6.92,128.17,8.37,1,26,759,0.1,0.368,0.0025,0.0097,0.0005,0.05,0.05,0.664,0.071,0.0005,0.1,0.0044,130,0.02,110000,46000,785,2.18,3.3,26.8,0.24,2.13,9.949,2013-08-30,"2013","8","LZ-03"
23.9,9.06,8.71,1147,32,432.13,101.84,213.29,0.9,0.1,0.022,0.53,3.37,32.89,0.019,6.59,122.24,8.37,1.05,37,725,0.1,0.3312,0.0025,0.0083,0.0005,0.05,0.05,0.518,0.071,0.0005,0.1,0.0031,128.1,0.02,930,930,762,3.37,2.6,26.5,0.2,10.16,4.502,2013-08-30,"2013","8","LZ-02"
26,8.84,7.55,1239,23,489.85,108.01,216.81,1.12,0.1,0.022,0.66,2.84,12.42,0.019,5.13,52.96,8.37,0.37,16,784,0.1,0.334,0.0025,0.0101,0.0005,0.05,0.05,0.705,0.138,0.0005,0.1,0.0025,141.5,0.02,1500,930,800,2.34,3.7,26.8,,4.1,7.686,2013-08-30,"2013","8","LZ-14"
23,8.35,4.66,819,120,318.8,68.43,128.41,0.36,0.18,0.35,0.81,4.52,27.79,0.019,4.85,39.8,8.37,0.83,51,606,0.1,1.7807,0.0025,0.109,0.0005,0.05,0.05,4.785,0.115,0.0005,0.1,0.0059,94.5,0.027,11000,4600,657,4.7,2,23,0.15,0.55,,2013-09-25,"2013","9","LZ-01"
24.1,8.51,4.13,811,110,342,87.67,171.25,0.38,0.19,0.395,0.81,4.17,28.43,0.019,5.01,39.04,8.37,0.91,46,589,0.1,1.8126,0.0025,0.0094,0.0005,0.067,0.05,4.202,0.104,0.0005,0.1,0.0025,96.5,0.02,4600,4600,635,4.36,4.1,27.5,0.11,0.55,,2013-09-25,"2013","9","LZ-02"
23.6,8.41,4.02,813,120,313.96,69.33,169.92,0.3,0.16,0.403,0.69,5.16,29.32,0.019,5.27,38.27,8.37,0.95,51,587,0.1,1.8246,0.0025,0.102,0.0005,0.05,0.05,4.603,0.104,0.0005,0.1,0.238,94.4,0.033,4600,4600,638,5.32,4.2,24,0.11,5.44,,2013-09-25,"2013","9","LZ-03"
24.5,8.43,4.67,817,120,327.04,69.69,156.86,0.36,0.16,0.399,0.75,4.46,28.7,0.019,5.13,39.04,8.37,0.89,74,590,0.1,1.8538,0.0025,0.0092,0.0005,0.05,0.05,4.785,0.111,0.0005,0.1,0.0025,96.2,0.02,2400,2400,664,4.62,3.2,26.8,0.12,0.16,,2013-09-25,"2013","9","LZ-04"
22.5,7.78,2.29,810,36,288.59,63.93,167.36,0.42,0.25,0.036,0.5,3.19,19.41,0.19,5.24,62.82,8.37,0.74,29,490,0.1,0.2831,0.0025,0.005,0.0005,0.05,0.05,0.716,0.169,0.0008,0.1,0.0025,94.3,0.12,24000,24000,519,3.44,4.8,22,0.22,2.03,0.109,2013-10-22,"2013","10","LZ-01"
22.6,8.13,4.17,841,45,295.04,67.4,117.44,0.38,0.55,0.022,0.5,2.95,22.63,0.2,4.02,55.61,8.37,0.69,25,528,0.1,0.293,0.0025,0.005,0.0005,0.05,0.05,1.193,0.09,0.00072,0.1,0.0025,99,0.054,430,430,553,3.5,3,22.5,0.2,2.43,0.09,2013-10-22,"2013","10","LZ-02"
22.8,8.08,4.86,837,45,295.5,67.88,170.84,0.3,0.52,0.022,0.5,3.65,23.98,0.23,4.28,53.2,8.37,0.7,26,529,0.1,0.2744,0.0025,0.005,0.0005,0.05,0.05,1.105,0.079,0.00117,0.1,0.0037,98.2,0.045,2400,930,555,4.17,1.7,23.7,0.28,0.64,0.08,2013-10-22,"2013","10","LZ-03"
23.4,8.14,4.57,836,50,295.04,66.54,168.52,0.45,0.37,0.022,0.5,3.24,22.14,0.019,5.03,55.95,8.37,0.67,39,520,0.1,0.2943,0.0025,0.005,0.0005,0.05,0.05,0.136,0.098,0.00093,0.1,0.0038,98.3,0.033,93000,93000,559,3.61,3.8,23.1,0.22,1.24,0.088,2013-10-22,"2013","10","LZ-04"
21.1,8.05,4.87,835,23,309.18,67.04,168.69,0.44,0.26,0.024,2.09,3.3,21.73,0.019,3.04,75.21,8.37,0.6,17,540,0.1,0.2846,0.0025,0.0204,0.0005,0.05,0.05,0.455,0.085,0.0005,0.1,0.0025,97.2,0.104,15000,7500,557,3.56,1.7,23.9,,1.63,,2013-11-20,"2013","11","LZ-01"
22.2,8.54,9.69,831,24,312.87,66.28,173.06,0.45,0.49,0.022,1.45,2.43,23.92,0.019,3.54,68.65,8.37,0.62,18,548,0.1,0.2752,0.0025,0.0189,0.0005,0.05,0.05,0.406,0.061,0.0005,0.1,0.0025,99.6,0.133,9300,9300,566,2.92,4.35,24.2,,1.24,,2013-11-20,"2013","11","LZ-02"
21.8,8.47,9.16,828,23,311.49,67.89,168.88,0.35,0.32,0.022,1.16,2.43,22.16,0.019,3.49,81.78,8.37,0.57,7,552,0.1,0.2778,0.0025,0.0201,0.0005,0.05,0.05,0.532,0.066,0.0005,0.1,0.0025,99.3,0.186,4300,4300,552,2.75,3.15,21.8,,1.24,,2013-11-20,"2013","11","LZ-03"
22.5,8.42,8.66,829,23,317.96,66.2,169.54,0.36,0.12,0.022,1.45,3.65,22.04,0.19,4.68,69.16,8.37,0.57,17,527,0.1,0.2848,0.0025,0.0163,0.0005,0.05,0.05,0.417,0.061,0.0005,0.1,0.0025,77.5,0.082,46000,24000,544,3.77,2.1,25.8,,1.24,,2013-11-20,"2013","11","LZ-04"
19.5,8.55,7.75,927,21,326.8,68.15,178.69,0.39,0.1,0.022,0.58,2.49,19.57,0.019,4.84,55.73,8.37,0.7,27,556,0.1,0.3716,0.0025,0.0127,0.0005,0.05,0.05,0.729,0.065,0.00093,0.1,0.0025,86.4,0.02,9300,9300,583,2.49,2.7,22,,0.1,4.4001,2013-12-18,"2013","12","LZ-01"
20.3,8.5,6.73,924,15,320.15,67.97,176.79,0.45,0.1,0.022,0.87,2.43,19.54,0.019,3.49,49.26,8.37,0.57,14,543,0.1,0.3027,0.0025,0.0113,0.0005,0.05,0.05,0.22,0.061,0.00091,0.1,0.0025,108.4,0.02,4300,4300,557,2.43,4,25.1,,0.64,3.4771,2013-12-18,"2013","12","LZ-02"
20.4,8.57,6.8,920,16,319.67,68.77,259.19,0.45,0.1,0.022,1.45,3.94,19.79,0.019,3.37,45.78,8.37,0.53,13,554,0.1,0.3087,0.0025,0.0112,0.0005,0.05,0.05,0.442,0.052,0.00094,0.1,0.0025,85.8,0.02,4300,4300,567,3.94,5,20.4,,0.1,0.0516,2013-12-18,"2013","12","LZ-03"
20.4,8.57,6.8,920,16,319.67,68.77,259.19,0.45,0.1,0.022,1.45,3.94,19.79,0.019,3.37,45.78,8.37,0.53,13,554,0.1,0.3087,0.0025,0.0112,0.0005,0.05,0.05,0.442,0.052,0.00094,0.1,0.0025,85.8,0.02,4300,4300,567,3.94,2.8,22.2,0.12,0.1,0.0516,2013-12-18,"2013","12","LZ-04"
17.5,8.45,7.92,879,13,343.9,69.08,184.21,0.44,0.1,0.022,0.5,1.74,19.43,0.019,3.05,47.06,8.37,0.67,13,545,0.1,0.2809,0.0025,0.0109,0.0005,0.05,0.05,0.37,0.056,0.0012,0.1,0.0025,92.2,0.02,4300,4300,558,1.74,1.7,25.1,,0.1,10.113,2014-01-07,"2014","1","LZ-01"
17.9,8.43,7.39,879,13,322.52,70.1,182.5,0.45,0.1,0.022,0.5,1.8,18.54,0.019,2.64,50.09,8.37,0.61,23,553,0.1,0.2807,0.0025,0.0084,0.0005,0.05,0.05,0.364,0.05,0.00131,0.1,0.0025,91.3,0.02,4300,4300,576,1.8,3.9,30.3,,0.1,2.305,2014-01-07,"2014","1","LZ-02"
18,8.32,8.74,878,13,340.1,69.35,183.45,0.5,0.1,0.022,0.5,2.49,19.41,0.019,3.18,54.14,8.37,0.82,16,558,0.1,0.2762,0.0025,0.0105,0.0005,0.05,0.05,0.341,0.05,0.00112,0.1,0.0054,90.2,0.094,4300,4300,574,2.49,4.8,24.3,,0.64,1.289,2014-01-07,"2014","1","LZ-03"
17.8,8.38,7.82,880,20,332.97,68.51,181.35,0.56,0.1,0.022,0.5,1.85,18.4,0.019,5.8,51.11,8.37,0.65,22,569,0.1,0.275,0.0026,0.0098,0.0005,0.05,0.05,0.519,0.062,0.00085,0.1,0.0025,91.8,0.021,11000000,4600000,591,1.85,2.3,18.8,,0.84,5.068,2014-01-07,"2014","1","LZ-04"
18.8,8.3,5.64,906,15,356.31,73.33,195.67,0.39,0.1,0.022,0.5,3.16,19.08,0.019,3.35,49.52,8.37,0.68,16,583,0.1,0.312,0.0025,0.0233,0.00054,0.05,0.05,0.373,0.099,0.0005,0.1,0.0025,99.2,0.02,4300,4300,599,3.16,1.6,27,,0.4,8.237,2014-02-06,"2014","2","LZ-01"
20.7,8.42,7.74,907,14,354.38,72.65,207.55,0.36,0.1,0.022,0.5,3.28,17.46,0.019,3.98,52.89,8.37,0.59,32,556,0.1,0.3122,0.0025,0.0233,0.00063,0.05,0.05,0.427,0.081,0.0005,0.1,0.0025,101.1,0.02,2400,930,588,3.28,4.1,26.4,,0.4,8.445,2014-02-06,"2014","2","LZ-02"
21.5,8.52,9.49,907,13,346.2,72.46,188.64,0.29,0.1,0.022,0.5,3.69,17.46,0.019,4.42,50,8.37,0.37,17,582,0.1,0.2077,0.0025,0.0231,0.00068,0.05,0.05,0.315,0.066,0.0005,0.1,0.0025,101.1,0.042,930,430,599,3.69,5,26.2,,0.4,9.23,2014-02-06,"2014","2","LZ-03"
21.1,8.53,8.63,908,15,351.01,73.37,194.58,0.27,0.1,0.022,0.5,2.46,18.07,0.019,4.52,50.96,60.48,0.37,22,576,0.1,0.3075,0.0025,0.0237,0.0058,0.05,0.05,0.35,0.079,0.0005,0.1,0.0025,100.1,0.035,2100,2100,598,2.46,1.8,26.9,,0.4,6.97,2014-02-06,"2014","2","LZ-04"
20.6,8.73,8.1,968,16,369,78.43,209.05,0.27,0.1,0.022,1.05,4.04,19.76,0.019,6.17,57.33,8.37,0.7,18,632,0.1,0.1586,0.0025,0.135,0.0005,0.05,0.05,0.349,0.093,0.0005,0.1,0.0178,107,0.032,90,40,650,4.04,1.5,24.8,,0.1,11.0104,2014-03-06,"2014","3","LZ-01"
21.8,8.78,9.03,971,13,369.93,77.63,203.66,0.3,0.1,0.022,1.11,4.04,18.55,0.019,5.29,60.27,8.37,0.7,17,665,0.1,0.1579,0.0025,0.0138,0.0005,0.05,0.05,0.287,0.076,0.0005,0.1,0.0027,106.2,0.026,430,70,682,4.04,3.8,26.2,,0.83,12.489,2014-03-06,"2014","3","LZ-02"
21.8,8.76,8.32,968,13,365.27,78.43,204.05,0.38,0.1,0.022,1.46,4.91,18.14,0.019,4.22,56.84,8.37,0.66,15,617,0.1,0.1606,0.0025,0.0129,0.0005,0.05,0.05,0.324,0.076,0.0005,0.1,0.0025,106.7,0.023,150,70,632,4.91,4.4,23.8,,0.24,14.541,2014-03-06,"2014","3","LZ-03"
22.3,8.74,8.5,971,13,355.01,77.81,207.9,0.4,0.1,0.022,1.05,4.21,18.08,0.019,4.54,57.33,8.37,0.65,8,619,0.1,0.1597,0.0025,0.0142,0.0005,0.05,0.05,0.3,0.08,0.0005,0.1,0.0025,106.1,0.02,200,70,627,4.21,1.9,24.1,,0.24,17.472,2014-03-06,"2014","3","LZ-04"
25.4,8.65,7.7,987,17,405.31,81.78,214.9,0.51,0.1,0.022,0.58,2.63,17.66,0.019,4.51,59.31,8.37,0.73,19,654,0.1,0.3325,0.0025,0.0113,0.0005,0.05,0.05,0.463,0.11,0.0005,0.1,0.0025,118,0.02,90,90,673,2.63,1.4,29.6,,1.07,23.317,2014-04-03,"2014","4","LZ-01"
25.9,8.75,7.83,1002,12,404.33,79.51,217.27,0.54,0.1,0.022,0.64,3.04,18.44,0.019,5.2,55.32,8.37,0.62,8,654,0.1,0.2817,0.0025,0.0112,0.0005,0.05,0.05,0.323,0.086,0.0005,0.1,0.0025,117,0.02,210,70,662,3.04,3.8,28.9,,0.87,11.481,2014-04-03,"2014","4","LZ-02"
27.6,8.62,7.58,1014,13,397.47,81.11,223.77,0.49,0.1,0.022,0.5,3.45,2.95,0.019,5.39,60.8,8.37,0.63,13,660,0.1,0.2755,0.0025,0.0105,0.00068,0.05,0.05,0.362,0.089,0.0005,0.1,0.0027,118.8,0.02,430,230,673,3.45,4.5,30,,0.87,21.465,2014-04-03,"2014","4","LZ-03"
26.1,8.7,7.79,999,17,406.77,80.71,217.46,0.56,0.1,0.022,0.58,3.86,2.95,0.019,6.01,56.82,8.37,0.7,20,665,0.1,0.332,0.0025,0.0125,0.0005,0.05,0.05,0.441,0.105,0.0005,0.1,0.004,118.8,0.025,43000,9000,685,3.86,1.8,30.9,,0.67,16.822,2014-04-03,"2014","4","LZ-04"
23.6,8.76,7.55,1038,29,406.96,91.09,133.04,0.56,0.1,0.022,0.64,1.17,39.83,0.019,6.04,55.28,8.37,0.6,38,660,0.1,0.5514,0.003,0.0114,0.0005,0.05,0.05,0.802,0.133,0.00082,0.1,0.0025,147.3,0.051,230,230,698,1.17,1,24.3,,0.71,,2014-05-15,"2014","5","LZ-01"
22,8.75,6.42,10065,16,412.86,91.7,214.92,0.63,0.1,0.022,0.64,1.23,16.85,0.019,6.38,52.81,8.37,0.5,26,684,0.1,0.2817,0.0031,0.0111,0.0005,0.05,0.05,0.434,0.115,0.00094,0.1,0.0114,147.3,0.094,430,230,710,1.23,2,20.4,,0.91,,2014-05-15,"2014","5","LZ-02"
23.4,8.65,5.27,1068,17,414.33,92.32,190.75,0.6,0.1,0.022,0.5,0.64,17.33,0.019,5.12,46.89,8.37,0.56,26,667,0.1,0.2787,0.003,0.0091,0.0005,0.05,0.05,0.493,0.115,0.00068,0.1,0.0084,131.8,0.035,90,40,693,0.64,4,23.1,,0.52,,2014-05-15,"2014","5","LZ-03"
24.6,8.66,6.03,1055,23,415.32,90.76,206.87,0.62,0.1,0.022,0.5,0.58,17.62,0.019,5.56,47.38,8.37,0.6,24,663,0.1,0.2828,0.003,0.0085,0.0005,0.076,0.05,0.616,0.112,0.00072,0.1,0.018,128.7,0.127,150,150,687,0.58,1.3,26.7,,0.91,,2014-05-15,"2014","5","LZ-04"
25.4,8.47,8.13,941,18,379.6,77.84,213.8,0.75,0.1,0.022,1.4,4.97,19.46,0.019,7.18,53.07,8.37,1.37,32,592,0.1,0.4667,0.0025,0.005,0.0005,0.05,0.05,0.587,0.177,0.0005,0.1,0.0025,111.6,0.02,46000,24000,624,4.97,1.15,31.3,,0.12,0.366,2014-06-12,"2014","6","LZ-01"
25.3,8.92,11.46,1044,15,415.66,89.2,232.35,0.95,0.1,0.022,1.4,4.1,17.44,0.019,6.7,70.43,8.37,0.43,26,644,0.1,0.4508,0.0025,0.005,0.0005,0.05,0.05,0.346,0.08,0.0005,0.1,0.0025,125.5,0.02,9300,4300,670,4.1,3.85,31.9,,0.32,0.305,2014-06-12,"2014","6","LZ-02"
26.1,8.87,11.32,1051,19,417.56,89.44,230.66,0.86,0.1,0.022,1.75,3.74,17.55,0.019,9.8,67.46,8.37,0.47,44,630,0.1,0.4591,0.0025,0.005,0.00114,0.05,0.05,0.428,0.089,0.0005,0.1,0.0046,125,0.14,4300,2300,674,3.74,4.85,31,,0.1,0.2971,2014-06-12,"2014","6","LZ-03"
26,8.68,6.81,1028,21,412.34,87.79,225.79,0.9,0.1,0.022,1.52,4.8,17.19,0.019,6.37,58.03,8.37,0.47,30,642,0.1,0.5098,0.0025,0.005,0.0005,0.05,0.05,0.59,0.086,0.0005,0.1,0.0025,125.3,0.037,110000,15000,672,4.8,2.45,30.6,,0.12,0.302,2014-06-12,"2014","6","LZ-04"
27.2,8.87,,100.2,19,408.45,84.51,198.24,0.65,0.1,0.022,0.76,1.99,16.14,0.019,6.22,59.23,8.37,0.38,23,631,0.1,1.5873,0.0025,0.005,0.0005,0.05,0.05,0.495,0.063,0.0005,0.1,0.0025,117.6,0.02,9300,1500,654,1.99,1.8,26.8,,0.32,1.659,2014-07-10,"2014","7","LZ-01"
27,8.87,,102.6,18,417.01,81.32,130.84,0.62,0.1,0.022,1.17,2.98,15.88,0.019,7.86,66.14,8.37,0.41,22,617,0.1,1.3475,0.0025,0.005,0.0005,0.05,0.05,0.451,0.062,0.0005,0.1,0.0025,118.9,0.02,2400,430,639,2.98,3.71,26.6,,5.5,2.907,2014-07-10,"2014","7","LZ-02"
26,8.71,10.81,102.5,16,399.42,85.26,200.13,0.74,0.1,0.022,0.76,2.93,16.4,0.019,5.39,46.89,8.37,0.35,21,629,0.1,1.2155,0.0025,0.005,0.0005,0.05,0.05,0.4,0.065,0.0005,0.1,0.0046,117.1,0.048,930,930,650,2.93,4.8,25.5,,0.52,29.773,2014-07-10,"2014","7","LZ-03"
26.5,8.86,,102.1,23,399.42,83.95,202.96,0.6,0.1,0.022,0.94,3.45,15.33,0.019,6.86,60.22,8.37,0.43,26,627,0.1,1.8326,0.0025,0.005,0.0005,0.05,0.05,0.581,0.074,0.0005,0.1,0.0025,118.5,0.02,9300,400,653,3.45,2.2,26,,0.52,3.216,2014-07-10,"2014","7","LZ-04"
26.2,8.62,7.86,951,14,359.78,80.69,195.12,0.78,0.1,0.022,0.5,2.05,14.05,0.019,4.09,35.86,8.37,0.5,16,602,0.1,0.7645,0.0035,0.005,0.0005,0.05,0.05,0.339,0.053,0.0005,0.1,0.0025,109.8,0.02,15000,9300,618,2.05,1.6,29.8,,0.92,35.452,2014-08-12,"2014","8","LZ-01"
26.8,8.69,7.85,960,12,359.78,80.78,197.65,0.71,0.1,0.022,0.5,2.69,14.71,0.019,5.88,51.58,8.37,0.37,13,596,0.1,0.5533,0.0031,0.005,0.0005,0.05,0.05,0.276,0.053,0.0005,0.1,0.0025,108.7,0.02,930,430,609,2.69,4,29.9,,0.52,40.363,2014-08-12,"2014","8","LZ-02"
25.9,8.53,7.61,940,90,358.42,83.46,201.35,0.69,0.1,0.022,0.5,2.22,13.85,0.019,3.86,35.37,8.37,0.37,20,597,0.1,1.2892,0.0032,0.005,0.0005,0.05,0.05,0.525,0.058,0.0005,0.1,0.0025,10,0.048,24000,9300,617,2.22,4.8,29.5,,0.32,37.095,2014-08-12,"2014","8","LZ-03"
26.2,8.54,7.71,933,36,353.86,79.06,198.43,0.72,0.1,0.022,0.5,2.46,13.78,0.019,3.9,34.87,8.37,0.37,30,592,0.1,2.1395,0.003,0.005,0.0005,0.05,0.05,0.725,0.068,0.0005,0.1,0.0025,10,0.02,110000,9300,622,2.46,2.1,30,,0.32,42.441,2014-08-12,"2014","8","LZ-04"
22,8.2,5.9,908,21,350.65,77.33,210.15,0.57,0.1,0.022,1.11,3.1,13.37,0.019,2.96,46.09,8.37,0.69,35,560,0.1,2.3848,0.0025,0.0122,0.0005,0.05,0.05,0.965,0.094,0.0005,0.1,0.0025,108.2,0.049,12000,12000,595,3.1,,19.5,,0.32,,2014-09-03,"2014","9","LZ-01"
26.8,8.4,6.02,939,23,366.79,79.21,223.15,0.59,0.1,0.022,0.99,2.81,13.46,0.019,2.62,55.51,8.37,0.37,27,579,0.1,2.3716,0.0025,0.0144,0.0005,0.05,0.05,0.814,0.071,0.00052,0.1,0.0025,113.3,0.056,9300,9300,606,2.81,,19.7,,0.52,,2014-09-03,"2014","9","LZ-02"
23,8.47,6.6,943,23,367.26,79.65,218.75,0.7,0.1,0.022,0.7,2.69,15.11,0.019,2.7,48.07,8.37,0.37,29,572,0.1,2.4134,0.0025,0.0154,0.0005,0.05,0.05,0.806,0.07,0.0005,0.1,0.0025,113.9,0.061,4300,4300,601,2.69,,22,,0.12,,2014-09-03,"2014","9","LZ-03"
22.8,8.33,6.18,939,27,371.06,78.63,215.12,0.59,0.1,0.022,0.58,2.81,14.7,0.019,2.98,43.12,8.37,0.37,41,585,0.1,3.2318,0.0025,0.0154,0.0005,0.05,0.05,1.14,0.068,0.0005,0.1,0.0025,111.8,0.06,24000,24000,626,2.81,,22.5,,0.32,,2014-09-03,"2014","9","LZ-04"
22.7,7.88,2.39,804,19,291.15,65.72,179.22,0.64,0.1,0.022,0.99,3.69,14.52,0.019,4.7,67.51,8.37,0.39,28,521,0.1,2.2594,0.0025,0.0097,0.0005,0.05,0.05,0.785,0.135,0.0005,0.1,0.0025,74.4,0.02,46000,15000,549,3.79,1.8,16.2,,0.85,25.1,2014-10-03,"2014","10","LZ-01"
23.5,8.41,6.5,854,22,318.15,69.97,186.38,0.67,0.1,0.022,1.11,2.57,14.51,0.019,4.57,68.02,8.37,0.37,18,522,0.1,2.2506,0.0025,0.0125,0.0005,0.05,0.05,0.638,0.067,0.00052,0.1,0.0025,80.9,0.023,9300,9300,540,2.57,4.8,16.4,,0.65,56,2014-10-03,"2014","10","LZ-02"
